Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Sales,Discount,Profit,Shipping_Mode,Payment_Mode,Customer_Rating,Delivery_Days,Returned
ORD101386,2024-06-01,CUST01260,Consumer,East,West Bengal,Office Supplies,Stationery,Markers,1,384.63,366.89,0.046,102.49,Express,UPI,4.2,2,No
ORD101317,2024-01-05,CUST01508,Small Business,West,Goa,Technology,Laptops,Laptop Pro,8,351.01,2236.13,0.204,281.06,Standard,Credit Card,4.9,3,No
ORD101392,2024-03-30,CUST01423,Corporate,South,,Furniture,Bookcases,Wooden Bookcase,3,667.98,1966.91,0.074,343.19,Standard,COD,4.8,6,No
ORD101454,2023-12-08,CUST01143,Corporate,South,Telangana,Technology,Laptops,Laptop Pro,10,1169.81,12251.24,0.112,2773.19,Standard,COD,3.3,8,No
ORD102914,2023-07-07,CUST01210,Corporate,South,Karnataka,Office Supplies,Paper,Notebooks,5,159.13,593.53,0.254,53.51,Express,UPI,4.9,2,No
ORD100326,2023-11-17,CUST01249,Small Business,South,Andhra Pradesh,Office Supplies,Storage,Storage Box,2,497.91,1000.73,0.148,183.24,Standard,COD,3.4,5,Yes
ORD101860,2025-12-24,CUST01157,Small Business,West,Goa,Technology,Laptops,Laptop Air,4,1780.98,5699.82,0.322,-102.1,Express,Credit Card,4.7,1,No
ORD102794,2024-04-16,CUST01191,Consumer,East,Odisha,Technology,Phones,Smartphone B,2,380.09,708.74,0.12,147.62,Express,COD,4.4,1,No
ORD100089,2025-10-10,CUST01047,Consumer,South,Andhra Pradesh,Technology,Printers,Inkjet Printer,3,552.44,1374.99,0.297,39.64,Standard,Credit Card,,5,No
ORD100480,2025-04-28,CUST01552,Consumer,East,Bihar,Office Supplies,Paper,A4 Paper,4,134.28,515.36,0.095,135.09,Standard,,4.2,6,Yes
ORD101897,2025-12-12,CUST01471,Consumer,North,Punjab,Office Supplies,Paper,A4 Paper,1,196.67,174.23,0.249,36.16,Standard,Credit Card,4.5,4,No
ORD102177,2023-01-24,CUST01172,Corporate,East,Bihar,Technology,Laptops,Laptop Air,3,1112.62,2993.79,0.103,649.1,Express,UPI,4.1,4,No
ORD100999,2023-10-01,CUST01292,Consumer,East,Odisha,Office Supplies,Binders,Document Folder,8,372.59,2871.2,0.184,520.91,Standard,UPI,3.6,8,No
ORD102152,2024-07-31,CUST01300,Small Business,South,Andhra Pradesh,Furniture,Chairs,Ergonomic Chair,2,204.56,313.47,0.234,17.87,Express,Net Banking,4.5,2,No
ORD101314,2023-03-22,CUST01257,Small Business,South,Karnataka,Technology,Laptops,Laptop Pro,6,828.73,5016.16,0.048,745.26,Standard,COD,3.6,8,No
ORD101377,2024-10-03,CUST01170,Corporate,West,Goa,Technology,Printers,Inkjet Printer,1,459.53,499.99,0.078,63.13,Standard,UPI,3.8,3,No
ORD100153,2024-02-20,CUST01391,Consumer,North,Punjab,Office Supplies,Stationery,Labels,3,188.38,429.03,0.241,66.46,Standard,Net Banking,3.9,5,No
ORD101436,2024-05-13,CUST01035,Small Business,South,Telangana,Technology,Phones,Smartphone B,2,888.18,1611.7,0.144,214.25,Same Day,UPI,4.2,1,No
ORD102659,2025-02-15,CUST01120,Corporate,West,Rajasthan,Office Supplies,Binders,File Folder,1,153.84,120.33,0.218,23.92,Standard,COD,4.2,7,No
ORD100946,2024-03-28,CUST01243,Small Business,East,Jharkhand,Office Supplies,Stationery,Labels,9,296.77,2153.86,0.239,442.96,Standard,COD,3.2,6,No
ORD102262,2025-11-14,CUST01522,Consumer,North,Punjab,Technology,Phones,Smartphone A,1,1866.74,1791.46,0.187,66.87,Standard,UPI,3.9,8,No
ORD100843,2025-10-23,CUST01035,Corporate,East,Odisha,Furniture,Tables,Study Table,2,362.88,645.6,0.246,49.38,Standard,UPI,4.9,3,No
ORD100212,2024-12-02,CUST01149,Corporate,North,Haryana,Technology,Phones,Smartphone B,7,1345.66,10001.12,0.1,855.38,Express,UPI,4.5,2,No
ORD100728,2023-11-10,CUST01122,Consumer,East,Bihar,Furniture,Bookcases,Metal Bookcase,3,378.22,1169.81,0.126,165.47,Standard,CreditCard,3.0,8,Yes
ORD101193,2024-09-06,CUST01234,Consumer,West,Goa,Furniture,Furnishings,Desk Lamp,8,304.95,1614.71,0.338,157.71,Standard,Credit Card,3.0,7,No
ORD101393,2023-03-27,CUST01116,Consumer,South,Karnataka,Furniture,Furnishings,Desk Lamp,4,655.6,2471.27,0.111,409.64,Standard,Net Banking,3.9,5,No
ORD100933,2025-09-24,CUST01069,Consumer,South,Andhra Pradesh,Technology,Laptops,Laptop Pro,5,409.59,1457.2,0.288,128.32,Standard,Credit Card,3.3,5,No
ORD102395,2024-03-21,CUST01063,Consumer,North,Delhi,Technology,Phones,Smartphone B,1,1709.37,1322.41,0.27,44.28,Standard,COD,3.4,8,No
ORD100651,2024-03-29,CUST01181,Consumer,East,West Bengal,Furniture,Tables,Study Table,4,1544.07,6370.74,0.027,1716.71,Standard,Net Banking,3.3,4,No
ORD100292,2025-05-10,CUST01230,Small Business,East,Odisha,Office Supplies,Storage,Organizer,4,158.57,620.1,0.078,135.67,Standard,Net Banking,3.4,5,No
ORD102830,2023-06-21,CUST01231,Corporate,East,Jharkhand,Furniture,Tables,Study Table,3,508.4,1330.3,,248.68,Express,Net Banking,4.7,2,Yes
ORD102556,2023-11-22,CUST01546,Small Business,North,Haryana,Office Supplies,Stationery,Markers,6,228.04,1432.09,0.113,384.71,Standard,Credit Card,3.4,8,Yes
ORD101062,2024-11-19,CUST01018,Corporate,South,Andhra Pradesh,Office Supplies,Binders,Document Folder,2,278.66,490.2,0.255,87.66,Standard,UPI,4.4,3,No
ORD100068,2025-08-07,CUST01352,Small Business,South,Andhra Pradesh,Office Supplies,Stationery,Pens,3,314.44,737.72,0.218,100.47,Standard,UPI,4.3,3,No
ORD100255,2025-02-06,CUST01087,Small Business,South,Karnataka,Office Supplies,Binders,Ring Binder,4,192.16,440.04,0.428,3.07,Standard,COD,3.9,6,No
ORD101772,2024-09-08,CUST01472,Corporate,West,Gujarat,Technology,Printers,Laser Printer,7,1608.15,8527.7,0.242,829.99,Standard,Credit Card,3.2,5,No
ORD101284,2024-03-06,CUST01274,Consumer,East,Jharkhand,Furniture,Furnishings,Curtains,6,439.92,2572.18,0.081,377.39,Standard,Credit Card,3.6,7,No
ORD102485,2025-05-20,CUST01119,Corporate,North,Delhi,Technology,Printers,Laser Printer,1,1272.77,1195.47,0.114,220.25,Express,upi,4.7,3,No
ORD100135,2024-03-30,CUST01523,Consumer,South,Tamil Nadu,Furniture,Chairs,Office Chair,5,878.02,4265.2,0.083,1152.83,Standard,Credit Card,4.0,5,No
ORD101946,2025-02-19,CUST01031,Corporate,North,Haryana,Office Supplies,Storage,Filing Cabinet,4,132.82,488.19,0.081,104.24,Same Day,UPI,4.9,2,Yes
ORD101197,2025-08-23,CUST01327,Corporate,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,1,604.6,557.75,0.077,106.27,Same Day,Net Banking,5.0,1,No
ORD101476,2025-05-21,CUST01395,Corporate,West,Goa,Technology,Phones,Smartphone B,2,885.77,1764.83,0.06,163.77,Standard,Credit Card,3.8,7,Yes
ORD100977,2025-06-28,CUST01050,Small Business,West,Maharashtra,Office Supplies,Storage,Storage Box,2,131.24,183.84,,21.88,Standard,UPI,3.4,6,No
ORD101558,2025-07-10,CUST01233,Small Business,West,Gujarat,Office Supplies,Paper,A4 Paper,7,189.61,1184.82,0.107,196.28,Standard,UPI,2.9,7,No
ORD101555,2024-10-24,CUST01226,Small Business,East,Odisha,Technology,Printers,Inkjet Printer,1,454.7,414.42,0.228,36.57,Standard,UPI,3.4,7,No
ORD101886,2025-11-20,CUST01382,Small Business,South,Tamil Nadu,Technology,Phones,Smartphone A,2,417.08,896.65,0.089,185.43,Standard,Credit Card,4.6,5,No
ORD102498,2025-09-01,CUST01025,Small Business,South,Telangana,Furniture,Tables,Work Desk,1,243.46,231.53,0.049,63.6,Standard,Net Banking,3.6,6,No
ORD101038,2025-08-20,CUST01466,Consumer,West,Rajasthan,Technology,Phones,Smartphone A,2,477.57,732.38,0.233,1.48,Standard,UPI,4.3,3,No
ORD100677,2023-07-15,CUST01056,Consumer,East,West Bengal,Technology,Phones,Smartphone C,2,1077.21,1648.41,0.235,108.78,Standard,UPI,,6,No
ORD102568,2025-12-19,CUST01109,Consumer,East,Bihar,Office Supplies,Stationery,Markers,6,213.71,1411.37,0.067,425.78,Express,UPI,4.6,3,No
ORD102606,2025-01-01,CUST01476,Corporate,West,Maharashtra,Office Supplies,Binders,Ring Binder,3,169.09,456.81,0.099,154.52,Standard,Credit Card,3.8,6,No
ORD101642,2023-06-07,CUST01480,Small Business,East,Jharkhand,Technology,Accessories,Wireless Mouse,3,490.3,1413.93,0.039,364.29,Standard,Credit Card,3.4,4,No
ORD102462,2025-08-13,CUST01215,Consumer,East,,Technology,Phones,Smartphone B,4,725.01,1920.53,0.338,84.86,Standard,Credit Card,3.7,8,Yes
ORD101651,2024-02-26,CUST01371,Small Business,West,Maharashtra,Technology,Printers,Inkjet Printer,5,367.43,1310.57,0.287,31.75,Express,Credit Card,3.9,1,No
ORD100125,2024-03-09,CUST01499,Small Business,East,Jharkhand,Furniture,Chairs,Visitor Chair,6,1597.25,6831.4,0.328,297.19,Standard,UPI,4.0,6,No
ORD100179,2025-06-19,CUST01196,Small Business,West,Rajasthan,Technology,Accessories,USB Hub,2,306.62,564.38,0.08,80.22,Standard,Credit Card,4.6,4,No
ORD101272,2024-12-19,CUST01181,Small Business,West,Gujarat,Office Supplies,Binders,File Folder,6,117.91,783.14,0.062,211.68,Standard,Credit Card,,5,No
ORD102495,2024-09-08,CUST01443,Consumer,South,Tamil Nadu,Office Supplies,Stationery,Pens,3,211.53,459.1,0.277,72.42,Standard,COD,4.6,6,No
ORD101869,2024-01-09,CUST01537,Corporate,South,Andhra Pradesh,Office Supplies,Paper,A4 Paper,3,205.83,560.5,0.092,174.96,Standard,UPI,3.4,8,No
ORD101238,2023-01-28,CUST01128,Consumer,North,Delhi,Furniture,Furnishings,Curtains,2,182.4,251.92,0.309,30.46,Express,Net Banking,3.9,2,No
ORD102020,2024-11-21,CUST01581,Consumer,East,West Bengal,Furniture,Tables,Work Desk,7,293.81,2189.7,0.098,475.57,Standard,UPI,3.3,7,No
ORD100486,2023-02-01,CUST01535,Consumer,South,Tamil Nadu,Furniture,Bookcases,Wooden Bookcase,6,206.98,1157.12,0.068,247.62,Express,Credit Card,4.0,2,No
ORD100970,2024-09-09,CUST01246,Consumer,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,6,698.42,3796.98,0.094,831.36,Standard,COD,4.4,3,No
ORD100508,2025-06-23,CUST01464,Consumer,South,Tamil Nadu,Office Supplies,Storage,Filing Cabinet,10,314.84,2692.11,0.145,470.43,Standard,UPI,4.3,3,Yes
ORD101643,2023-02-07,CUST01068,Small Business,South,Andhra Pradesh,Office Supplies,Stationery,Pens,5,169.54,763.7,0.099,175.05,Standard,,3.9,3,No
ORD102615,2025-09-24,CUST01371,Consumer,West,Gujarat,Furniture,Chairs,Office Chair,3,382.1,846.14,0.262,151.04,Express,UPI,4.1,3,No
ORD101045,2024-11-29,CUST01141,Consumer,West,Rajasthan,Office Supplies,Paper,Premium Paper,2,277.2,597.93,0.086,131.27,Express,Net Banking,4.6,1,No
ORD102390,2024-07-10,CUST01144,Small Business,North,Punjab,Technology,Accessories,Wireless Mouse,4,549.73,1756.14,0.201,109.6,Standard,COD,4.3,5,No
ORD101994,2024-03-01,CUST01441,Consumer,North,Haryana,Office Supplies,Binders,Document Folder,1,152.89,143.14,0.117,20.66,Same Day,Net Banking,3.8,2,No
ORD102660,2023-10-09,CUST01235,Consumer,North,Punjab,Furniture,Tables,Conference Table,2,563.74,1321.55,0.007,307.94,Express,UPI,4.0,3,No
ORD102636,2024-02-01,CUST01167,Consumer,West,Rajasthan,Furniture,Bookcases,Metal Bookcase,3,331.27,763.99,0.231,56.4,Standard,UPI,3.9,6,No
ORD101957,2023-02-27,CUST01595,Consumer,South,Karnataka,Furniture,Furnishings,Whiteboard,5,397.28,1889.23,0.049,420.69,Standard,Credit Card,4.1,5,No
ORD100756,2023-01-08,CUST01530,Consumer,West,Gujarat,Office Supplies,Binders,Document Folder,2,159.49,296.39,0.071,46.01,Standard,UPI,4.5,5,No
ORD100595,2025-04-05,CUST01141,Consumer,West,Goa,Technology,Phones,Smartphone A,4,1161.46,4436.56,0.099,746.53,Express,UPI,4.2,2,No
ORD101980,2025-09-06,CUST01502,Corporate,North,Haryana,Office Supplies,Storage,Organizer,1,116.51,86.59,0.257,12.29,Express,Net Banking,4.6,3,No
ORD100652,2024-07-13,CUST01251,Corporate,North,Haryana,Office Supplies,Paper,Premium Paper,5,158.33,663.98,0.161,144.04,Same Day,Credit Card,3.5,2,No
ORD100872,2025-02-17,CUST01059,Consumer,South,Andhra Pradesh,Technology,Accessories,USB Hub,1,497.7,312.09,0.373,56.24,Express,UPI,4.5,2,No
ORD102640,2024-12-14,CUST01194,Small Business,North,Delhi,Office Supplies,Paper,Notebooks,1,589.63,507.39,0.271,70.01,Express,UPI,4.8,2,No
ORD100979,2025-10-16,CUST01579,Consumer,East,Bihar,Technology,Printers,Laser Printer,6,778.3,4718.79,0.144,651.13,Standard,UPI,3.7,8,No
ORD100701,2024-08-21,CUST01361,Corporate,South,Karnataka,Office Supplies,Binders,File Folder,2,136.27,246.37,0.096,57.86,Express,UPI,4.8,1,Yes
ORD102745,2024-10-03,CUST01387,Small Business,North,,Office Supplies,Paper,A4 Paper,2,116.42,233.63,0.15,46.57,Express,UPI,4.2,4,No
ORD101738,2023-11-24,CUST01332,Consumer,East,West Bengal,Office Supplies,Paper,Notebooks,8,626.62,5129.21,0.133,1310.65,Standard,Net Banking,3.6,8,No
ORD101085,2023-02-11,CUST01391,Consumer,West,Maharashtra,Furniture,Chairs,Visitor Chair,4,802.89,2320.42,0.277,285.24,Standard,COD,3.4,3,No
ORD101731,2024-06-26,CUST01255,Consumer,South,Andhra Pradesh,Furniture,Tables,Conference Table,5,500.57,2228.87,0.109,457.39,Standard,Credit Card,3.9,3,No
ORD100300,2023-12-12,CUST01509,Consumer,East,West Bengal,Office Supplies,Binders,Ring Binder,3,155.74,522.79,0.052,147.6,Standard,Credit Card,3.8,6,No
ORD100081,2024-08-18,CUST01561,Small Business,North,Uttar Pradesh,Technology,Printers,Inkjet Printer,1,506.67,413.76,0.183,30.87,Standard,UPI,3.0,9,No
ORD100033,2024-04-25,CUST01268,Consumer,South,Telangana,Technology,Printers,Inkjet Printer,1,878.82,881.99,0.053,85.08,Express,Net Banking,4.8,3,No
ORD100247,2024-05-03,CUST01267,Small Business,West,Goa,Furniture,Bookcases,Metal Bookcase,4,430.42,1341.29,0.265,106.9,Express,UPI,4.2,2,No
ORD102543,2025-05-15,CUST01283,Small Business,West,Gujarat,Furniture,Furnishings,Whiteboard,4,207.21,758.51,0.137,73.21,Standard,Credit Card,3.9,4,Yes
ORD102721,2024-05-18,CUST01279,Corporate,South,Karnataka,Technology,Laptops,Business Laptop,2,376.82,646.84,0.19,45.63,Standard,Credit Card,3.8,3,No
ORD102297,2024-03-17,CUST01150,Consumer,South,Telangana,Technology,Phones,Smartphone B,10,873.98,8777.54,0.053,697.59,Same Day,Net Banking,5.0,1,No
ORD100440,2025-10-01,CUST01444,Corporate,North,Delhi,Technology,Phones,Smartphone B,9,435.22,3505.32,0.242,526.14,Standard,UPI,3.6,6,No
ORD102087,2024-08-03,CUST01516,Consumer,North,Punjab,Office Supplies,Binders,Ring Binder,3,137.43,369.15,0.105,89.65,Standard,,4.2,4,No
ORD102838,2025-04-21,CUST01185,Small Business,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,4,358.56,1491.09,0.019,314.86,Express,Credit Card,4.7,1,No
ORD100369,2025-05-18,CUST01219,Small Business,South,Andhra Pradesh,Technology,Laptops,Business Laptop,1,982.41,929.29,0.108,187.35,Standard,Net Banking,4.1,8,Yes
ORD102749,2024-10-02,CUST01581,Corporate,North,Delhi,Furniture,Bookcases,Wooden Bookcase,1,276.72,302.4,0.074,46.99,Same Day,UPI,4.4,1,No
ORD102141,2024-03-02,CUST01350,Small Business,South,Karnataka,Technology,Phones,Smartphone B,3,933.44,2305.42,0.223,61.64,Same Day,UPI,4.6,1,No
ORD101991,2023-07-07,CUST01523,Small Business,East,West Bengal,Office Supplies,Stationery,Markers,3,271.97,596.27,0.269,118.5,Standard,COD,3.7,8,No
ORD102739,2025-03-16,CUST01463,Consumer,South,Telangana,Furniture,Furnishings,Whiteboard,6,444.27,2325.24,0.177,358.41,Express,COD,5.0,1,No
ORD101627,2024-08-25,CUST01445,Corporate,South,Andhra Pradesh,Furniture,Bookcases,Wooden Bookcase,4,757.69,2254.44,0.256,381.47,Standard,UPI,4.4,4,No
ORD100322,2023-05-28,CUST01158,Consumer,South,Tamil Nadu,Furniture,Furnishings,Curtains,1,1219.59,1029.18,0.204,101.57,Standard,Net Banking,3.9,3,No
ORD100745,2023-07-28,CUST01288,Consumer,South,Karnataka,Technology,Printers,Inkjet Printer,5,318.58,1158.44,0.273,44.08,Standard,UPI,3.6,6,No
ORD101221,2023-01-12,CUST01460,Corporate,West,Goa,Office Supplies,Storage,Storage Box,2,439.29,688.15,0.217,183.46,Standard,Credit Card,4.9,4,No
ORD101134,2024-07-03,CUST01154,Small Business,East,Jharkhand,Technology,Printers,Laser Printer,6,508.36,2579.07,0.154,279.17,Standard,Net Banking,,3,No
ORD100142,2024-06-16,CUST01328,Corporate,East,Bihar,Technology,Printers,Laser Printer,1,500.86,339.79,0.322,39.67,Express,Credit Card,4.4,2,No
ORD100412,2023-07-14,CUST01573,Small Business,West,Goa,Technology,Laptops,Laptop Air,4,680.71,2045.77,0.249,154.9,Standard,COD,4.6,3,No
ORD101323,2024-12-09,CUST01568,Consumer,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,7,437.16,2977.75,0.175,432.2,Standard,Credit Card,3.4,8,No
ORD100760,2025-03-21,CUST01238,Corporate,West,Gujarat,Office Supplies,Binders,File Folder,3,142.18,373.42,0.174,57.32,Express,UPI,4.5,1,No
ORD102058,2024-10-30,CUST01229,Corporate,South,Telangana,Furniture,Bookcases,Metal Bookcase,2,191.65,320.84,0.291,12.23,Standard,UPI,3.3,4,No
ORD102113,2023-12-09,CUST01103,Consumer,West,Goa,Furniture,Tables,Conference Table,2,348.35,766.33,0.068,207.44,Standard,UPI,4.4,3,No
ORD100830,2025-11-05,CUST01359,Consumer,West,Goa,Technology,Accessories,USB Hub,2,542.03,1165.2,0.089,191.7,Standard,UPI,3.0,7,No
ORD100806,2024-03-12,CUST01087,Corporate,West,Rajasthan,Technology,Laptops,Laptop Pro,2,1060.76,1819.79,0.191,228.01,Express,Credit Card,5.0,1,No
ORD102753,2025-06-27,CUST01321,Consumer,East,Jharkhand,Technology,Phones,Smartphone B,2,1355.73,2360.2,0.13,271.26,Standard,Credit Card,4.0,4,No
ORD101111,2023-02-17,CUST01589,Corporate,East,West Bengal,Technology,Accessories,Wireless Mouse,4,680.23,2296.75,0.156,426.98,Standard,UPI,4.4,5,No
ORD100868,2024-04-07,CUST01359,Small Business,West,Maharashtra,Office Supplies,Paper,Premium Paper,1,392.77,384.62,0.076,91.76,Standard,Net Banking,5.0,3,No
ORD100178,2025-09-10,CUST01509,Consumer,East,Jharkhand,Technology,Accessories,Headset,2,1017.11,1439.17,0.293,1.98,Same Day,Credit Card,4.4,2,No
ORD100766,2024-11-14,CUST01047,Consumer,North,Delhi,Office Supplies,Stationery,Labels,2,169.62,279.67,0.301,41.97,Standard,UPI,3.2,7,No
ORD101672,2023-05-16,CUST01014,Corporate,South,Andhra Pradesh,Office Supplies,Storage,Filing Cabinet,4,356.56,1157.17,0.235,278.35,Standard,COD,4.8,4,No
ORD101657,2024-02-02,CUST01432,Corporate,East,Odisha,Technology,Phones,Smartphone B,1,643.41,2169.01,0.04,356.33,Standard,COD,3.4,7,No
ORD101433,2023-11-08,CUST01247,Corporate,South,Tamil Nadu,Technology,Laptops,Business Laptop,2,305.77,566.04,0.216,66.4,Standard,Credit Card,4.2,4,No
ORD102155,2025-01-06,CUST01269,Small Business,East,West Bengal,Furniture,Chairs,Visitor Chair,4,371.34,1182.74,0.204,195.5,Standard,Credit Card,3.7,6,No
ORD102781,2024-08-21,CUST01375,Consumer,East,Bihar,Office Supplies,Binders,Ring Binder,3,233.0,554.07,0.207,122.85,Standard,UPI,3.1,7,No
ORD100464,2025-12-01,CUST01529,Corporate,North,Uttar Pradesh,Furniture,Furnishings,Desk Lamp,1,798.01,822.0,0.127,229.63,Same Day,Net Banking,4.7,1,No
ORD101331,2023-04-11,CUST01015,Consumer,East,Jharkhand,Office Supplies,Storage,Organizer,1,151.15,134.62,0.16,30.09,Standard,Credit Card,4.1,5,No
ORD102188,2025-01-24,CUST01514,Consumer,West,Goa,Technology,Accessories,Wireless Mouse,7,488.74,3277.3,0.042,587.71,Standard,Credit Card,4.1,4,No
ORD102281,2023-01-27,CUST01025,Consumer,South,Andhra Pradesh,Technology,Printers,Laser Printer,3,1269.08,3225.9,0.153,255.72,Express,UPI,3.9,3,No
ORD100606,2024-08-12,CUST01174,Corporate,West,Gujarat,Office Supplies,Paper,A4 Paper,3,384.88,1010.65,0.125,160.33,Standard,UPI,3.4,7,No
ORD102457,2025-06-11,CUST01119,Corporate,East,Odisha,Furniture,Chairs,Ergonomic Chair,3,695.14,5762.77,0.129,1407.38,Standard,UPI,3.3,9,No
ORD101577,2023-07-29,CUST01543,Corporate,West,Goa,Technology,Phones,Smartphone B,10,909.44,8023.5,0.118,466.6,Standard,Credit Card,2.4,7,No
ORD100927,2024-09-15,CUST01249,Corporate,South,Andhra Pradesh,Office Supplies,Storage,Storage Box,1,144.68,96.66,0.332,9.06,Standard,Credit Card,4.7,5,No
ORD102931,2023-09-26,CUST01561,Consumer,North,Delhi,Technology,Accessories,USB Hub,1,557.35,540.87,0.03,78.96,Standard,UPI,3.9,6,No
ORD101713,2025-02-05,CUST01247,Corporate,South,Karnataka,Technology,Phones,Smartphone C,5,901.7,3470.82,0.23,271.86,Standard,UPI,3.5,6,No
ORD100163,2025-08-31,CUST01381,Corporate,West,Gujarat,Technology,Laptops,Laptop Pro,3,748.44,1945.79,0.133,249.22,Standard,Credit Card,3.8,4,No
ORD100558,2025-04-22,CUST01391,Consumer,West,Goa,Office Supplies,Storage,Storage Box,3,254.58,710.06,0.123,221.72,Standard,UPI,3.8,8,No
ORD101362,2023-06-02,CUST01525,Corporate,North,Delhi,Office Supplies,Storage,Organizer,4,350.38,1301.91,0.071,411.03,Standard,UPI,3.4,4,No
ORD101303,2024-01-14,CUST01473,Consumer,South,Andhra Pradesh,Office Supplies,Binders,Ring Binder,5,171.29,794.07,0.073,187.75,Standard,Credit Card,4.8,4,No
ORD100870,2024-07-26,CUST01010,Corporate,East,Jharkhand,Furniture,Bookcases,Metal Bookcase,4,184.24,623.09,0.154,108.59,Same Day,Net Banking,4.9,2,No
ORD102442,2024-01-31,CUST01349,Consumer,South,Karnataka,Furniture,Chairs,Office Chair,1,566.28,542.93,0.041,170.65,Express,UPI,5.0,1,No
ORD102016,2023-04-04,CUST01497,Corporate,North,Haryana,Office Supplies,Storage,Filing Cabinet,8,143.95,912.87,0.252,131.09,Express,COD,4.3,3,No
ORD100031,2023-06-12,CUST01457,Consumer,South,Andhra Pradesh,Furniture,Bookcases,Wooden Bookcase,3,575.82,1226.26,0.29,90.46,Standard,Net Banking,4.2,3,No
ORD100534,2024-01-21,CUST01323,Corporate,South,Telangana,Office Supplies,Stationery,Stapler,3,310.66,784.53,0.158,112.25,Express,UPI,3.9,2,Yes
ORD102267,2025-04-18,CUST01092,Small Business,North,Delhi,Furniture,Tables,Work Desk,6,563.16,3445.27,0.038,912.33,Standard,Credit Card,3.9,8,No
ORD100174,2025-11-07,CUST01275,Corporate,East,West Bengal,Technology,Phones,Smartphone C,2,833.29,1684.24,,174.46,Same Day,Credit Card,4.2,2,No
ORD101872,2025-05-13,CUST01596,Small Business,North,Uttar Pradesh,Office Supplies,Binders,File Folder,2,86.72,142.2,0.226,26.73,Express,Credit Card,4.6,2,No
ORD100297,2024-06-19,CUST01153,Small Business,North,Haryana,Office Supplies,Storage,Filing Cabinet,2,657.94,1213.82,0.078,287.88,Express,Net Banking,4.2,3,No
ORD102551,2025-07-26,CUST01500,Consumer,North,Haryana,Furniture,Chairs,Office Chair,2,388.46,697.22,0.103,125.89,Express,UPI,4.8,3,No
ORD102329,2024-08-16,CUST01572,Corporate,South,Karnataka,Technology,Printers,Laser Printer,2,764.95,1407.3,0.08,116.77,Standard,UPI,3.3,8,No
ORD101870,2024-12-21,CUST01359,Corporate,South,Tamil Nadu,Furniture,Furnishings,Curtains,1,327.81,329.89,0.147,44.29,Standard,UPI,5.0,3,No
ORD101048,2023-09-18,CUST01324,Consumer,North,Uttar Pradesh,Furniture,Chairs,Visitor Chair,4,285.39,1105.49,0.032,216.74,Standard,UPI,3.7,8,No
ORD100450,2024-05-26,CUST01311,Corporate,West,Maharashtra,Furniture,Tables,Study Table,10,227.92,2094.56,0.133,443.59,Standard,UPI,3.6,7,No
